,State,Agency name,Latitude,Longitude,2012 Crimes,2013 Crimes,2014 Crimes,2015 Crimes,2016 Crimes,Total Crimes
2881,South Carolina,Seneca,34.6856555,-82.9532036,1.0,0.0,0.0,0.0,0.0,1.0
2882,South Carolina,Simpsonville,34.7370639,-82.25428339999999,1.0,0.0,1.0,0.0,1.0,3.0
2883,South Carolina,Spartanburg,34.9495672,-81.9320482,0.0,0.0,0.0,0.0,0.0,0.0
2884,South Carolina,St. George,33.1859958,-80.57565330000001,0.0,1.0,2.0,0.0,0.0,3.0
2885,South Carolina,Summerville,33.0185039,-80.17564809999999,3.0,2.0,0.0,2.0,0.0,7.0
2886,South Carolina,Surfside Beach,33.6060031,-78.97308869999999,0.0,0.0,0.0,1.0,0.0,1.0
2887,South Carolina,Tega Cay,35.02431200000001,-81.0278546,0.0,0.0,0.0,0.0,0.0,0.0
2888,South Carolina,The Citadel,32.797075,-79.9606739,1.0,1.0,0.0,0.0,0.0,2.0
2889,South Carolina,Trident Technical College,32.9297844,-80.03165000000001,0.0,0.0,0.0,0.0,1.0,1.0
2890,South Carolina,"University of South Carolina, Upstate",34.8382418,-82.3632245,0.0,1.0,0.0,0.0,0.0,1.0
2891,South Carolina,Upstate,34.9992469,-81.97127189999999,0.0,0.0,0.0,1.0,0.0,1.0
2892,South Carolina,Walterboro,32.9051704,-80.6667688,6.0,0.0,0.0,0.0,0.0,6.0
2893,South Carolina,Ware Shoals,34.3984511,-82.2467853,3.0,0.0,1.0,0.0,0.0,4.0
2894,South Carolina,West Columbia,33.9934867,-81.0739825,1.0,0.0,0.0,0.0,0.0,1.0
2895,South Carolina,Williamston,34.6184471,-82.4779053,1.0,0.0,0.0,0.0,0.0,1.0
2896,South Carolina,Winnsboro,34.3807012,-81.0864776,8.0,6.0,3.0,0.0,0.0,17.0
2897,South Carolina,York,34.9943021,-81.24201750000002,1.0,0.0,0.0,0.0,0.0,1.0
2898,South Dakota,Aberdeen,45.4646985,-98.4864829,0.0,1.0,0.0,1.0,0.0,2.0
2899,South Dakota,Beresford,43.0805446,-96.77365499999999,0.0,0.0,0.0,2.0,0.0,2.0
2900,South Dakota,Brandon,43.5946963,-96.5719896,0.0,0.0,0.0,0.0,1.0,1.0
2901,South Dakota,Brookings,44.3113573,-96.79838769999999,0.0,0.0,0.0,3.0,0.0,3.0
2902,South Dakota,Canton,43.3008146,-96.5928198,0.0,0.0,1.0,0.0,0.0,1.0
2903,South Dakota,Chamberlain,43.810828,-99.3306556,0.0,0.0,0.0,0.0,0.0,0.0
2904,South Dakota,Gettysburg,45.0116474,-99.95567280000002,0.0,0.0,0.0,1.0,0.0,1.0
2905,South Dakota,Madison,44.0060847,-97.1139496,0.0,0.0,0.0,0.0,0.0,0.0
2906,South Dakota,Martin,43.17249839999999,-101.7326485,1.0,0.0,0.0,0.0,0.0,1.0
2907,South Dakota,Mitchell,43.7094283,-98.0297992,0.0,1.0,0.0,0.0,0.0,1.0
2908,South Dakota,Rapid City,44.0805434,-103.2310149,6.0,0.0,1.0,1.0,2.0,10.0
2909,South Dakota,Sioux Falls,43.5445959,-96.73110340000001,13.0,4.0,1.0,0.0,3.0,21.0
2910,South Dakota,Spearfish,44.4908172,-103.8593697,0.0,0.0,3.0,1.0,0.0,4.0
2911,South Dakota,Sturgis,44.4097069,-103.5090786,1.0,0.0,1.0,0.0,0.0,2.0
2912,South Dakota,Tea,43.44636680000001,-96.83588470000001,1.0,0.0,0.0,0.0,0.0,1.0
2913,South Dakota,Vermillion,42.7794417,-96.9292104,0.0,1.0,1.0,1.0,0.0,3.0
2914,South Dakota,Watertown,44.8994088,-97.1150732,3.0,0.0,2.0,0.0,0.0,5.0
2915,Tennessee,Alcoa,35.7895271,-83.9737935,0.0,0.0,0.0,0.0,4.0,4.0
2916,Tennessee,Alexandria,36.0775587,-86.0333222,0.0,0.0,0.0,0.0,2.0,2.0
2917,Tennessee,Ardmore,35.0037911,-86.8571659,1.0,0.0,0.0,0.0,0.0,1.0
2918,Tennessee,Ashland City,36.2742207,-87.0641699,0.0,1.0,0.0,0.0,0.0,1.0
2919,Tennessee,Athens,35.4428512,-84.5929898,0.0,1.0,0.0,0.0,0.0,1.0
2920,Tennessee,Atoka,35.423208,-89.78491269999999,1.0,0.0,7.0,8.0,0.0,16.0
2921,Tennessee,Baxter,36.1536718,-85.64359089999999,1.0,0.0,1.0,0.0,0.0,2.0
2922,Tennessee,Bells,35.7111846,-89.087565,0.0,0.0,0.0,0.0,0.0,0.0
2923,Tennessee,Benton,35.1742411,-84.6535468,0.0,0.0,1.0,0.0,0.0,1.0
2924,Tennessee,Bluff City,36.4742705,-82.2609685,1.0,0.0,0.0,0.0,0.0,1.0
2925,Tennessee,Brighton,35.4833969,-89.74269000000001,1.0,0.0,0.0,0.0,0.0,1.0
2926,Tennessee,Bristol,36.5951059,-82.18874439999999,0.0,2.0,7.0,0.0,1.0,10.0
2927,Tennessee,Burns,36.0533943,-87.3125103,0.0,1.0,0.0,0.0,0.0,1.0
2928,Tennessee,Camden,36.0589486,-88.09781509999999,0.0,0.0,1.0,0.0,0.0,1.0
2929,Tennessee,Chapel Hill,35.6264581,-86.6933305,0.0,0.0,0.0,0.0,0.0,0.0
2930,Tennessee,Chattanooga,35.0456297,-85.3096801,15.0,3.0,10.0,16.0,3.0,47.0
2931,Tennessee,Christian Brothers University,35.1285367,-89.9810643,0.0,1.0,0.0,0.0,0.0,1.0
2932,Tennessee,Clarksville,36.5297706,-87.3594528,4.0,6.0,9.0,13.0,1.0,33.0
2933,Tennessee,Cleveland,35.1595182,-84.8766115,1.0,0.0,0.0,4.0,4.0,9.0
2934,Tennessee,Collegedale,35.0531301,-85.0502276,0.0,1.0,0.0,0.0,0.0,1.0
2935,Tennessee,Columbia,35.6150716,-87.0352831,0.0,0.0,3.0,0.0,0.0,3.0
2936,Tennessee,Cookeville,36.162839,-85.5016423,0.0,0.0,0.0,1.0,0.0,1.0
2937,Tennessee,Coopertown,36.4375478,-86.9672224,0.0,0.0,0.0,0.0,0.0,0.0
2938,Tennessee,Covington,35.5762326,-89.65340289999999,0.0,13.0,7.0,0.0,1.0,21.0
2939,Tennessee,Cowan,35.1645273,-86.01053759999999,0.0,0.0,0.0,0.0,0.0,0.0
2940,Tennessee,Crossville,35.9489566,-85.0269014,0.0,0.0,1.0,1.0,0.0,2.0
2941,Tennessee,Decaturville,35.5842371,-88.119479,0.0,0.0,1.0,0.0,0.0,1.0
2942,Tennessee,Dover,36.4878291,-87.83835669999999,0.0,0.0,0.0,1.0,0.0,1.0
2943,Tennessee,Dunlap,35.3714575,-85.3905209,0.0,0.0,0.0,1.0,0.0,1.0
2944,Tennessee,Dyersburg,36.0345159,-89.38562809999999,5.0,1.0,1.0,2.0,1.0,10.0
2945,Tennessee,East Ridge,34.99474410000001,-85.2256635,0.0,0.0,0.0,0.0,1.0,1.0
2946,Tennessee,East Tennessee State University,36.3025374,-82.3701933,0.0,0.0,0.0,2.0,0.0,2.0
2947,Tennessee,Elizabethton,36.3487196,-82.21068760000001,0.0,0.0,2.0,4.0,0.0,6.0
2948,Tennessee,Elkton,35.0523054,-86.88861500000002,2.0,0.0,0.0,0.0,0.0,2.0
2949,Tennessee,Fairview,35.9820074,-87.12139529999999,0.0,0.0,0.0,2.0,0.0,2.0
2950,Tennessee,Fayetteville,35.1520266,-86.57055079999999,0.0,1.0,0.0,0.0,0.0,1.0
2951,Tennessee,Franklin,35.9250637,-86.8688899,1.0,1.0,0.0,0.0,1.0,3.0
2952,Tennessee,Gallatin,36.3883809,-86.4466599,0.0,0.0,1.0,0.0,0.0,1.0
2953,Tennessee,Gallaway,35.3259187,-89.6161898,0.0,0.0,0.0,0.0,2.0,2.0
2954,Tennessee,Gatlinburg,35.714259,-83.5101638,0.0,1.0,0.0,0.0,0.0,1.0
2955,Tennessee,Germantown,35.0867577,-89.8100858,0.0,0.0,0.0,0.0,0.0,0.0
2956,Tennessee,Goodlettsville,36.3231066,-86.7133302,2.0,0.0,0.0,0.0,0.0,2.0
2957,Tennessee,Graysville,35.4470137,-85.0844001,0.0,2.0,0.0,0.0,0.0,2.0
2958,Tennessee,Greenbrier,36.4275477,-86.8047199,0.0,0.0,0.0,0.0,1.0,1.0
2959,Tennessee,Greeneville,36.1631574,-82.83098609999999,0.0,0.0,29.0,5.0,0.0,34.0
2960,Tennessee,Harriman,35.9339638,-84.5524358,0.0,0.0,0.0,0.0,0.0,0.0
2961,Tennessee,Hendersonville,36.3047735,-86.6199957,1.0,0.0,0.0,0.0,1.0,2.0
2962,Tennessee,Humboldt,35.8197917,-88.9158953,0.0,1.0,0.0,0.0,1.0,2.0
2963,Tennessee,Huntland,35.0511972,-86.2697099,0.0,0.0,0.0,1.0,0.0,1.0
2964,Tennessee,Jackson,35.6145169,-88.81394689999999,0.0,2.0,1.0,0.0,3.0,6.0
2965,Tennessee,Jamestown,36.4275699,-84.9318919,29.0,0.0,0.0,0.0,7.0,36.0
2966,Tennessee,Jasper,35.0742448,-85.6260789,0.0,0.0,0.0,0.0,0.0,0.0
2967,Tennessee,Jefferson City,36.122311,-83.492396,0.0,0.0,3.0,0.0,0.0,3.0
2968,Tennessee,Johnson City,36.3134397,-82.3534727,4.0,2.0,0.0,1.0,0.0,7.0
2969,Tennessee,Jonesborough,36.2942722,-82.4734787,0.0,4.0,0.0,1.0,0.0,5.0
2970,Tennessee,Kingsport,36.548434,-82.5618186,2.0,2.0,0.0,1.0,1.0,6.0
2971,Tennessee,Kingston,35.8809084,-84.5085447,0.0,0.0,1.0,0.0,0.0,1.0
2972,Tennessee,Knoxville,35.9606384,-83.9207392,20.0,2.0,9.0,3.0,1.0,35.0
2973,Tennessee,Knoxville,35.9606384,-83.9207392,2.0,2.0,9.0,3.0,1.0,17.0
2974,Tennessee,La Follette,36.3828852,-84.1199472,1.0,0.0,0.0,0.0,0.0,1.0
2975,Tennessee,Lafayette,36.5211623,-86.0263732,0.0,0.0,0.0,2.0,0.0,2.0
2976,Tennessee,Lawrenceburg,35.2423023,-87.33473889999999,0.0,0.0,0.0,0.0,0.0,0.0
2977,Tennessee,Lebanon,36.2081098,-86.2911024,0.0,0.0,0.0,1.0,3.0,4.0
2978,Tennessee,Lenoir City,35.7972998,-84.2560299,1.0,0.0,0.0,0.0,1.0,2.0
2979,Tennessee,Lexington,35.6509029,-88.3933796,1.0,0.0,0.0,0.0,0.0,1.0
2980,Tennessee,Livingston,36.3833961,-85.3230221,0.0,0.0,0.0,0.0,1.0,1.0
2981,Tennessee,Lookout Mountain,34.9942422,-85.3494027,0.0,0.0,0.0,0.0,0.0,0.0
2982,Tennessee,Manchester,35.4817431,-86.0885993,0.0,2.0,0.0,1.0,0.0,3.0
2983,Tennessee,Mason,35.4142966,-89.5379687,1.0,1.0,1.0,1.0,0.0,4.0
2984,Tennessee,McMinnville,35.6865889,-85.7801453,0.0,1.0,0.0,2.0,0.0,3.0
2985,Tennessee,Memphis,35.1495343,-90.0489801,36.0,10.0,7.0,8.0,2.0,63.0
2986,Tennessee,Middle Tennessee State University,35.8486105,-86.3648813,1.0,0.0,4.0,0.0,0.0,5.0
2987,Tennessee,Milan,35.9197885,-88.7589488,2.0,1.0,0.0,0.0,1.0,4.0
2988,Tennessee,Millersville,36.37116049999999,-86.7099966,0.0,2.0,0.0,0.0,0.0,2.0
2989,Tennessee,Millington,35.3414744,-89.8973084,0.0,6.0,2.0,3.0,1.0,12.0
2990,Tennessee,Monteagle,35.2400807,-85.83969789999999,0.0,0.0,0.0,0.0,0.0,0.0
2991,Tennessee,Monterey,36.1475642,-85.2683021,0.0,1.0,0.0,0.0,0.0,1.0
2992,Tennessee,Morristown,36.2139814,-83.29489219999999,1.0,0.0,1.0,0.0,1.0,3.0
2993,Tennessee,Moscow,35.0620344,-89.4039631,0.0,0.0,0.0,1.0,0.0,1.0
2994,Tennessee,Mount Carmel,36.54537699999999,-82.6609898,0.0,0.0,0.0,0.0,0.0,0.0
2995,Tennessee,Munford,35.4397037,-89.81772079999999,0.0,1.0,9.0,2.0,0.0,12.0
2996,Tennessee,Murfreesboro,35.8456213,-86.39027,1.0,0.0,0.0,0.0,2.0,3.0
2997,Tennessee,Nashville,36.1626638,-86.7816016,9.0,5.0,8.0,0.0,0.0,22.0
2998,Tennessee,Nashville Metropolitan,36.1290205,-86.84037390000002,0.0,0.0,0.0,9.0,7.0,16.0
2999,Tennessee,Newport,35.9670412,-83.1876578,0.0,0.0,0.0,0.0,1.0,1.0
3000,Tennessee,Niota,35.5134072,-84.5452097,0.0,0.0,0.0,1.0,0.0,1.0
3001,Tennessee,Oak Ridge,36.0103561,-84.26964490000002,0.0,0.0,0.0,0.0,0.0,0.0
3002,Tennessee,Oliver Springs,36.0445222,-84.34437179999999,0.0,2.0,0.0,0.0,0.0,2.0
3003,Tennessee,Paris,36.3020023,-88.32671069999999,0.0,0.0,0.0,0.0,0.0,0.0
3004,Tennessee,Parsons,35.6497909,-88.1267024,0.0,0.0,1.0,0.0,0.0,1.0
3005,Tennessee,Pellissippi State Community College,35.9477211,-84.16670839999999,0.0,0.0,0.0,0.0,1.0,1.0
3006,Tennessee,Pigeon Forge,35.7884241,-83.55433289999999,0.0,1.0,0.0,0.0,3.0,4.0
3007,Tennessee,Pikeville,35.6056231,-85.1888498,9.0,0.0,0.0,0.0,0.0,9.0
3008,Tennessee,Portland,36.5817089,-86.5163833,0.0,0.0,0.0,1.0,1.0,2.0
3009,Tennessee,Red Bank,35.1122945,-85.2941251,2.0,0.0,0.0,0.0,0.0,2.0
3010,Tennessee,Ridgely,36.263401,-89.48785280000001,0.0,0.0,1.0,0.0,0.0,1.0
3011,Tennessee,Rockwood,35.8656284,-84.68494,0.0,0.0,0.0,1.0,0.0,1.0
3012,Tennessee,Rossville,35.0484242,-89.5425786,0.0,0.0,0.0,0.0,0.0,0.0
3013,Tennessee,Savannah,35.2248034,-88.2492037,0.0,0.0,1.0,1.0,0.0,2.0
3014,Tennessee,Sevierville,35.8681455,-83.56183500000002,2.0,0.0,0.0,0.0,0.0,2.0
3015,Tennessee,Sharon,36.2333977,-88.824505,1.0,0.0,1.0,0.0,0.0,2.0
3016,Tennessee,Shelbyville,35.483406,-86.46027169999999,0.0,0.0,0.0,0.0,0.0,0.0
3017,Tennessee,Smithville,35.9606185,-85.8141516,0.0,0.0,0.0,0.0,0.0,0.0
3018,Tennessee,Smyrna,35.9828412,-86.5186045,1.0,0.0,0.0,0.0,0.0,1.0
3019,Tennessee,Soddy-Daisy,35.2359025,-85.1907904,0.0,0.0,0.0,0.0,0.0,0.0
3020,Tennessee,South Carthage,36.2419991,-85.9519317,0.0,0.0,0.0,0.0,0.0,0.0
3021,Tennessee,Southwest Tennessee Community College,35.137311,-90.036648,0.0,0.0,0.0,0.0,0.0,0.0
3022,Tennessee,Spring Hill,35.751179,-86.9300023,2.0,4.0,1.0,0.0,2.0,9.0
3023,Tennessee,Tennessee Technological University,36.175903,-85.5070223,0.0,0.0,0.0,0.0,2.0,2.0
3024,Tennessee,Tullahoma,35.3620235,-86.20943419999999,0.0,1.0,1.0,0.0,0.0,2.0
3025,Tennessee,Union City,36.4242303,-89.0570096,0.0,0.0,0.0,0.0,0.0,0.0
3026,Tennessee,"University of Tennessee, Chattanooga",35.0464068,-85.2944703,0.0,0.0,0.0,2.0,0.0,2.0
3027,Tennessee,"University of Tennessee, Knoxville",35.9544013,-83.92945639999999,0.0,0.0,0.0,0.0,0.0,0.0
3028,Tennessee,University of the South,35.20518,-85.9176605,0.0,0.0,0.0,0.0,1.0,1.0
3029,Tennessee,Vanderbilt University,36.1447034,-86.8026551,1.0,4.0,0.0,3.0,0.0,8.0
3030,Tennessee,Wartburg,36.1047979,-84.597162,0.0,0.0,0.0,0.0,0.0,0.0
3031,Tennessee,White House,36.4703232,-86.65138449999999,2.0,0.0,0.0,0.0,0.0,2.0
3032,Tennessee,Winchester,35.1859163,-86.11220709999999,1.0,0.0,0.0,1.0,0.0,2.0
3033,Texas,Alamo Community College District,30.046675,-99.13221,0.0,0.0,0.0,0.0,0.0,0.0
3034,Texas,Allen,33.1031744,-96.67055030000002,1.0,0.0,0.0,0.0,0.0,1.0
3035,Texas,Amarillo,35.2219971,-101.8312969,1.0,0.0,0.0,0.0,0.0,1.0
3036,Texas,Amarillo College,35.1890583,-101.8466099,0.0,1.0,0.0,0.0,1.0,2.0
3037,Texas,Angelo State University,31.4382686,-100.4602762,1.0,0.0,0.0,0.0,0.0,1.0
3038,Texas,Arlington,32.735687,-97.10806559999999,1.0,0.0,0.0,1.0,5.0,7.0
3039,Texas,Austin,30.267153,-97.7430608,5.0,3.0,2.0,7.0,12.0,29.0
3040,Texas,Austin,30.267153,-97.7430608,5.0,3.0,2.0,2.0,12.0,24.0
3041,Texas,Bay City,28.9827565,-95.969402,0.0,0.0,0.0,0.0,0.0,0.0
3042,Texas,"Baylor University, Waco",31.5497007,-97.1143046,0.0,0.0,0.0,0.0,1.0,1.0
3043,Texas,Baytown,29.7355047,-94.97742740000001,0.0,0.0,0.0,1.0,0.0,1.0
3044,Texas,Beaumont,30.080174,-94.1265562,0.0,3.0,3.0,8.0,4.0,18.0
3045,Texas,Bedford,32.844017,-97.1430671,1.0,0.0,0.0,6.0,1.0,8.0
3046,Texas,Bellaire,29.7057858,-95.4588299,0.0,0.0,0.0,0.0,0.0,0.0
3047,Texas,Bellmead,31.5940545,-97.1088903,0.0,2.0,0.0,0.0,0.0,2.0
3048,Texas,Benbrook,32.673188,-97.4605759,0.0,1.0,0.0,0.0,0.0,1.0
3049,Texas,Borger,35.6678203,-101.3973876,0.0,0.0,0.0,0.0,1.0,1.0
3050,Texas,Brownwood,31.7093197,-98.9911611,0.0,1.0,0.0,0.0,0.0,1.0
3051,Texas,Burkburnett,34.0978711,-98.5706134,1.0,0.0,0.0,1.0,0.0,2.0
3052,Texas,Burleson,32.5420821,-97.3208492,0.0,0.0,0.0,0.0,1.0,1.0
3053,Texas,Carrollton,32.9756415,-96.8899636,0.0,0.0,0.0,1.0,0.0,1.0
3054,Texas,Carthage,32.1573841,-94.3374199,0.0,0.0,0.0,0.0,0.0,0.0
3055,Texas,Cedar Hill,32.5884689,-96.9561152,0.0,0.0,0.0,0.0,1.0,1.0
3056,Texas,Cedar Park,30.505198,-97.8202888,0.0,0.0,1.0,4.0,1.0,6.0
3057,Texas,Center,31.7954512,-94.1790862,1.0,0.0,1.0,4.0,0.0,6.0
3058,Texas,Cisco,32.38818610000001,-98.97923360000001,0.0,0.0,0.0,1.0,0.0,1.0
3059,Texas,College Station,30.627977,-96.3344068,0.0,0.0,0.0,0.0,1.0,1.0
3060,Texas,Commerce,33.2470567,-95.8999656,2.0,1.0,0.0,1.0,0.0,4.0
3061,Texas,Conroe,30.3118769,-95.45605119999999,0.0,0.0,1.0,0.0,0.0,1.0
3062,Texas,Converse,29.5180081,-98.3161241,0.0,0.0,0.0,0.0,0.0,0.0
3063,Texas,Copperas Cove,31.124062,-97.90307849999999,1.0,0.0,0.0,0.0,0.0,1.0
3064,Texas,Corpus Christi,27.8005828,-97.39638099999999,3.0,0.0,6.0,0.0,0.0,9.0
3065,Texas,Dalhart,36.0594772,-102.5132497,0.0,0.0,0.0,0.0,0.0,0.0
3066,Texas,Dallas,32.7766642,-96.79698789999999,20.0,9.0,5.0,7.0,9.0,50.0
3067,Texas,Denison,33.7556593,-96.53665799999999,3.0,1.0,3.0,0.0,0.0,7.0
3068,Texas,Denton,33.2148412,-97.13306829999999,2.0,1.0,0.0,1.0,2.0,6.0
3069,Texas,Dublin,32.085143,-98.3419882,0.0,0.0,0.0,1.0,0.0,1.0
3070,Texas,El Paso,31.7618778,-106.4850217,1.0,0.0,1.0,3.0,0.0,5.0
3071,Texas,Everman,32.630968,-97.28918170000001,0.0,0.0,0.0,0.0,0.0,0.0
3072,Texas,Fairfield,31.7246128,-96.1652481,0.0,0.0,0.0,1.0,0.0,1.0
3073,Texas,Forney,32.7481845,-96.4719312,1.0,0.0,0.0,0.0,0.0,1.0
3074,Texas,Fort Worth,32.7554883,-97.3307658,11.0,14.0,3.0,16.0,14.0,58.0
3075,Texas,Frankston,32.0526614,-95.50634559999999,0.0,0.0,0.0,0.0,1.0,1.0
3076,Texas,Freer,27.8827965,-98.6177929,0.0,0.0,0.0,0.0,0.0,0.0
3077,Texas,Frisco,33.1506744,-96.82361159999999,0.0,2.0,0.0,1.0,0.0,3.0
3078,Texas,Gainesville,33.62594139999999,-97.1333453,0.0,1.0,0.0,0.0,0.0,1.0
3079,Texas,Galveston,29.3013479,-94.7976958,0.0,0.0,1.0,1.0,5.0,7.0
3080,Texas,Garland,32.912624,-96.63888329999999,1.0,1.0,0.0,0.0,0.0,2.0
3081,Texas,Georgetown,30.6332618,-97.6779842,0.0,0.0,1.0,0.0,0.0,1.0
3082,Texas,Gilmer,32.7287472,-94.94243790000002,0.0,0.0,2.0,1.0,1.0,4.0
3083,Texas,Gladewater,32.53653329999999,-94.94271680000001,0.0,0.0,0.0,0.0,0.0,0.0
3084,Texas,Grand Prairie,32.7459645,-96.99778459999999,0.0,0.0,0.0,1.0,1.0,2.0
3085,Texas,Grapevine,32.9342919,-97.0780654,0.0,1.0,0.0,0.0,0.0,1.0
3086,Texas,Greenville,33.1384488,-96.11080659999999,0.0,0.0,0.0,0.0,0.0,0.0
3087,Texas,Harlingen,26.1906306,-97.69610259999999,0.0,1.0,1.0,0.0,0.0,2.0
3088,Texas,Hedwig Village,29.7795549,-95.5210511,0.0,0.0,0.0,0.0,1.0,1.0
3089,Texas,Hempstead,30.0974405,-96.0782918,0.0,0.0,2.0,0.0,0.0,2.0
3090,Texas,Hickory Creek,33.1223429,-97.0430647,0.0,0.0,0.0,0.0,0.0,0.0
3091,Texas,Houston,29.7604267,-95.3698028,9.0,8.0,10.0,15.0,4.0,46.0
3092,Texas,Houston,29.7604267,-95.3698028,9.0,8.0,10.0,0.0,4.0,31.0
3093,Texas,Hurst,32.8234621,-97.1705678,0.0,0.0,0.0,1.0,0.0,1.0
3094,Texas,Iowa Park,33.9514847,-98.6686709,0.0,0.0,1.0,0.0,0.0,1.0
3095,Texas,Keller,32.9341893,-97.229298,0.0,0.0,1.0,0.0,0.0,1.0
3096,Texas,Kilgore,32.3862619,-94.87577089999999,1.0,0.0,0.0,0.0,0.0,1.0
3097,Texas,Killeen,31.1171194,-97.72779589999999,0.0,0.0,1.0,0.0,0.0,1.0
3098,Texas,Kyle,29.9891052,-97.87722670000001,2.0,0.0,0.0,0.0,0.0,2.0
3099,Texas,La Grange,29.9055033,-96.87664699999999,0.0,0.0,0.0,1.0,0.0,1.0
3100,Texas,La Porte,29.6657838,-95.0193728,0.0,0.0,0.0,1.0,0.0,1.0
3101,Texas,Lake Jackson,29.0338575,-95.4343859,1.0,0.0,0.0,0.0,0.0,1.0
3102,Texas,Lampasas,31.06378399999999,-98.18169569999999,0.0,0.0,2.0,0.0,0.0,2.0
3103,Texas,Lancaster,32.5920798,-96.7561082,2.0,0.0,1.0,0.0,0.0,3.0
3104,Texas,League City,29.5074538,-95.0949303,0.0,0.0,1.0,0.0,1.0,2.0
3105,Texas,Levelland,33.5873164,-102.37796,0.0,0.0,0.0,0.0,2.0,2.0
3106,Texas,Lewisville,33.046233,-96.994174,4.0,0.0,0.0,1.0,2.0,7.0
3107,Texas,Livingston,30.711029,-94.9329898,0.0,0.0,0.0,0.0,1.0,1.0
3108,Texas,Longview,32.5007037,-94.74048909999999,2.0,1.0,6.0,3.0,2.0,14.0
3109,Texas,Lubbock,33.5778631,-101.8551665,0.0,0.0,1.0,0.0,0.0,1.0
3110,Texas,Madisonville,30.9499111,-95.9116188,0.0,0.0,0.0,1.0,0.0,1.0
3111,Texas,Marble Falls,30.5782446,-98.2728003,0.0,1.0,0.0,0.0,0.0,1.0
3112,Texas,McAllen,26.2034071,-98.23001239999999,0.0,0.0,0.0,0.0,0.0,0.0
3113,Texas,McKinney,33.1972465,-96.6397822,3.0,3.0,7.0,2.0,5.0,20.0
3114,Texas,Mercedes,26.1497977,-97.91361119999999,0.0,1.0,1.0,0.0,0.0,2.0
3115,Texas,Mineral Wells,32.8084605,-98.1128223,0.0,0.0,0.0,0.0,0.0,0.0
3116,Texas,Missouri City,29.6185669,-95.5377215,1.0,0.0,0.0,1.0,0.0,2.0
3117,Texas,New Braunfels,29.7030024,-98.1244531,0.0,0.0,1.0,0.0,0.0,1.0
3118,Texas,North Richland Hills,32.8342952,-97.2289029,1.0,0.0,0.0,0.0,0.0,1.0
3119,Texas,Odessa,31.8456816,-102.3676431,0.0,0.0,2.0,2.0,3.0,7.0
3120,Texas,Pan American,26.3070184,-98.1738243,0.0,0.0,0.0,0.0,0.0,0.0
3121,Texas,Paris Junior College,33.6515186,-95.5299489,0.0,0.0,2.0,0.0,0.0,2.0
3122,Texas,Pasadena,29.6910625,-95.2091006,0.0,1.0,0.0,0.0,0.0,1.0
3123,Texas,Pearland,29.5635666,-95.2860474,3.0,0.0,2.0,2.0,0.0,7.0
3124,Texas,Plano,33.0198431,-96.6988856,3.0,2.0,0.0,4.0,1.0,10.0
3125,Texas,Pleasanton,28.967194,-98.4786269,0.0,0.0,0.0,0.0,1.0,1.0
3126,Texas,Port Lavaca,28.6149968,-96.6260892,0.0,0.0,0.0,1.0,0.0,1.0
3127,Texas,Reno,33.6631622,-95.46245479999999,0.0,0.0,0.0,0.0,1.0,1.0
3128,Texas,Richardson,32.9483335,-96.7298519,0.0,0.0,2.0,0.0,0.0,2.0
3129,Texas,Richmond,29.5821811,-95.76078319999999,0.0,0.0,0.0,0.0,0.0,0.0
3130,Texas,Richwood,29.0560789,-95.4099403,1.0,0.0,0.0,0.0,0.0,1.0
3131,Texas,Rockwall,32.93123360000001,-96.4597089,0.0,0.0,1.0,0.0,1.0,2.0
3132,Texas,Round Rock,30.5082551,-97.678896,2.0,0.0,0.0,0.0,1.0,3.0
3133,Texas,Rowlett,32.9029017,-96.56388,0.0,0.0,0.0,0.0,0.0,0.0
3134,Texas,Rusk,31.7960064,-95.15022139999999,0.0,0.0,0.0,1.0,0.0,1.0
3135,Texas,Sachse,32.9762327,-96.5952703,0.0,0.0,0.0,0.0,0.0,0.0
3136,Texas,San Angelo,31.4637723,-100.4370375,1.0,1.0,0.0,1.0,0.0,3.0
3137,Texas,San Antonio,29.4241219,-98.49362819999999,11.0,4.0,9.0,10.0,8.0,42.0
3138,Texas,San Marcos,29.8832749,-97.9413941,0.0,0.0,0.0,0.0,0.0,0.0
3139,Texas,Schertz,29.5521737,-98.269734,0.0,0.0,0.0,0.0,0.0,0.0
3140,Texas,Seabrook,29.56411839999999,-95.0254839,0.0,0.0,0.0,0.0,1.0,1.0
3141,Texas,Sealy,29.7807878,-96.1571833,0.0,0.0,0.0,0.0,1.0,1.0
3142,Texas,Sherman,33.6356618,-96.6088805,0.0,0.0,1.0,0.0,0.0,1.0
3143,Texas,Socorro,31.654557,-106.3033145,1.0,0.0,0.0,0.0,0.0,1.0
3144,Texas,South Padre Island,26.1118401,-97.16812569999999,0.0,0.0,1.0,0.0,0.0,1.0
3145,Texas,Southern Methodist University,32.8412178,-96.78451749999999,1.0,3.0,0.0,0.0,0.0,4.0
3146,Texas,Southwestern University,30.6349251,-97.66512680000001,0.0,0.0,0.0,0.0,0.0,0.0
3147,Texas,Springtown,32.9659566,-97.68363839999999,0.0,0.0,0.0,0.0,0.0,0.0
3148,Texas,Spur,33.4764767,-100.8556857,0.0,0.0,2.0,0.0,0.0,2.0
3149,Texas,Sugar Land,29.6196787,-95.6349463,0.0,0.0,1.0,0.0,1.0,2.0
3150,Texas,Sul Ross State University,30.3636948,-103.6497628,0.0,0.0,0.0,0.0,0.0,0.0
